date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:36:08	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22360183b-e538-5083b07a68700%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroke.eot?	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroked41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/pe-icon-7-stroke.css)
07:36:08	58556/58556	---M--	200	added ('OK')	font/woff	etag:%22360183e-e4bc-5083b07a68700%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-strokebb1d.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/pe-icon-7-stroke.css)
07:36:08	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%22360183d-e470-5083b07a68700%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-strokebb1d.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/pe-icon-7-stroke.css)
07:36:08	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22360183c-280b4-5083b07a68700%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/pe-icon-7/Pe-icon-7-strokebb1d.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/pe-icon-7-stroke.css)
07:36:08	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%223601839-95f0-5240899123980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Fontd1f1.woff2	(from https://hencework.com/theme/philbert/full-width-light/dist/css/material-design-iconic-font.min.css)
07:36:09	50312/50312	---M--	200	added ('OK')	font/woff	etag:%223601838-c488-5240899123980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Font.woff?v=2.2.0	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Fontd1f1.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/material-design-iconic-font.min.css)
07:36:09	99212/99212	---M--	200	added ('OK')	font/ttf	etag:%223601837-1838c-5240899123980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/material-design-iconic-font/Material-Design-Iconic-Fontd1f1.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/material-design-iconic-font.min.css)
07:36:09	4976/4976	---M--	200	added ('OK')	image/png	etag:%22328281d-1370-53bde71963080%22	https://hencework.com/theme/vendors/bower_components/owl.carousel/dist/assets/owl.video.play.png	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/vendors/bower_components/owl.carousel/dist/assets/owl.video.play.png	(from https://hencework.com/theme/vendors/bower_components/owl.carousel/dist/assets/owl.carousel.min.css)
07:36:09	369/369	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202019%2001:36:12%20GMT	https://hencework.com/theme/philbert/full-width-light/dist/fonts/lg/lg.eot?n1z373	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/lg/lgd641.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/lightgallery.css)
07:36:10	369/369	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202019%2001:36:12%20GMT	https://hencework.com/theme/philbert/full-width-light/dist/fonts/lg/lg.eot?	C:/Users/Suvro%20Datta/Desktop/admin/hencework.com/theme/philbert/full-width-light/dist/fonts/lg/lgd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/lightgallery.css)
